"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"STK10:NM_009288",11239.1709567695,0.169785183865039,0.0956341983678179,0.00180295101185779,0.118719103136385
"TMX1:NM_028339",1117.48221403625,-0.353548208633448,0.162047100592416,0.00180774893002335,0.118719103136385
"NR_003517:NR_003517:NR_003518",3336.52322300215,0.38354916637841,0.160915107117293,0.0018389327861545,0.120255295291196
"CPSF6:NM_001013391",2103.63111720351,0.180875251188288,0.118650456941641,0.00185073427777045,0.120516380206039
"FUS:NM_139149",2999.21016164529,-0.34462162431039,0.116187717101025,0.00185858483322533,0.1205190745007
"RP2H:NM_133669",905.042156459107,-0.214373654188142,0.183863997751905,0.00188347616215182,0.12162212389326
"DTX3:NM_030714",2542.72613374898,0.274486647609528,0.122176864755493,0.00191468808993578,0.122551510459887
"E030002O03RIK:NM_172905",385.705183830233,1.12824228496438,0.440343308369704,0.00192169153964185,0.122551510459887
"PRPF39:NM_177806",1215.7909326843,-0.196014561853872,0.137742195720753,0.00192087242114187,0.122551510459887
"TRAK1:NM_175114",3458.86629981684,0.342392729761142,0.107219918458699,0.00195648942105738,0.12425720672913
"FBL:NM_007991",217.208874734819,-0.0947359945831183,0.363905821145659,0.00196502424148536,0.124287783273949
"PPCDC:NM_176831",606.555573420837,0.344474809010018,0.180498125672418,0.00197315938208469,0.124292933647808
"TOMM6:NM_001164729:NM_025365",2127.00500855562,-0.393789671213146,0.118821112852908,0.00202649655331052,0.1271338264522
"IGF1R:NM_010513",11248.3963843671,0.220025629173901,0.0993603532357535,0.00205345231506167,0.127272809551593
"PCMTD1:NM_183028",2030.33298646364,-0.26752272914877,0.179019178327468,0.00205164378650768,0.127272809551593
"PTCD3:NM_027275",588.93281155483,0.212780786625199,0.17655346892444,0.00205183232269869,0.127272809551593
"RAP1A:NM_145541",596.093048321064,-0.418233427367361,0.190669623654572,0.00208926838716122,0.128974716076236
"USP31:NM_001033173",701.976827069368,0.207693500307237,0.165212983566112,0.00214135130445172,0.13166324574344
"RBM27:NM_172626",1930.63035612882,-0.251067183218639,0.151436193628434,0.0021534597033632,0.13188231588097
"SLC25A36:NM_138756",781.246265955453,-0.167981462388809,0.245271641773226,0.00216293771730039,0.131939200755324
"ZFP81:NM_207541",283.205330876818,-0.166678752852204,0.275717319067166,0.00217888259783698,0.132388563513457
"LSM8:NM_133939",368.16684478792,-0.678916729387213,0.22736539861425,0.00229030345435365,0.138612757690352
"FYTTD1:NM_027226:NM_001159349",1043.40079981174,-0.111867327068703,0.153228434884461,0.00229963286736051,0.138633726726464
"SMARCAD1:NM_007958",1226.45191299054,-0.104500320609291,0.137533794833423,0.00231607404244409,0.139081598042956
"RANBP2:NM_011240",4581.7039307059,-0.0240925430683459,0.156921385926601,0.00236297706041119,0.141348158811341
"1700008J07RIK:NR_024331",328.695822918667,-0.439504569236247,0.230707963632366,0.00240601194590635,0.142582532258683
"BCAP29:NM_007530:NM_001164090",405.667433498302,-0.352726611046162,0.22516471082563,0.00245614792602625,0.142582532258683
"CAMK2B:NM_007595:NM_001174054:NM_001174053",799.24564867555,0.235182392347983,0.167112118175743,0.00245009919258368,0.142582532258683
"EIF2C3:NM_153402",455.412911534856,0.190566701694014,0.196527002571143,0.00245343068374473,0.142582532258683
"GLIS3:NM_175459",249.619352733594,0.703613733112321,0.259615925302422,0.00243649991435081,0.142582532258683
"METAP2:NM_019648",3730.92952002229,-0.10960402422954,0.132517429556626,0.00245752307268903,0.142582532258683
"SSH3:NM_198113",858.730131138383,0.48999255398547,0.191889187717843,0.00241863180961169,0.142582532258683
"TRP53INP1:NM_021897",17637.7492174673,-0.290889622057124,0.220189153535889,0.00241784159968324,0.142582532258683
"PLCL1:NM_001114663",1150.71298717261,0.51870714282767,0.2018871555017,0.00251685873364198,0.144753908092138
"SH3GLB1:NM_019464",2151.46258833222,-0.0920473575495515,0.118641282159312,0.00253246647993762,0.144753908092138
"SNAI3:NM_013914",1905.70727737393,0.195546655201561,0.123813495788485,0.00252138144447231,0.144753908092138
"TTC14:NM_027619:NM_025978",1347.22024725107,0.149798249317364,0.169339573808705,0.00252804086896295,0.144753908092138
"TGFB1:NM_011577",8823.168731534,0.0803193059223078,0.0946492368738512,0.00254314583144443,0.144827932164878
"RPLP2:NM_026020",3089.86122017879,-0.383328400660385,0.109915091303188,0.00260297779389568,0.147690280489677
"MTPN:NM_008098",4241.76410942084,-0.133006068266616,0.151338447513453,0.00261633275921112,0.147904261805514
"CANX:NM_007597:NM_001110500:NM_001110499",4500.62594657788,-0.167348487179128,0.127233005042747,0.00271765150094134,0.152514602232828
"LARP4:NM_001080948:NM_001024526",811.912364055599,-0.176523253395,0.260068480282825,0.0027078732061488,0.152514602232828
"NR_003549:NR_003549",446.540865839692,-0.154901298355848,0.210754853157571,0.00272869998908083,0.15257980772277
"FLOT1:NM_008027",2469.35920227207,-0.0069007596556501,0.115322227326208,0.00275844236108401,0.153686068442634
"NAV2:NM_001111016:NM_175272",101.783451155846,1.68894991519122,0.512581263826996,0.0027801292019473,0.154337172567096
"PTPRF:NM_011213",3844.79132365283,0.511092936043695,0.155985586340789,0.00279509031752372,0.154611573011984
"SNAP23:NM_009222",731.409893731885,-0.36355262229745,0.180381322360368,0.00283285706241737,0.156141010872454
"IKBKE:NM_019777",2982.83765655723,0.380741968873622,0.152473269148672,0.00289901589803934,0.159218905175947
"BDP1:NM_001081061",2085.46472387235,-0.150037238125198,0.145559667287261,0.00300772103345684,0.164603399678508
"NUDT14:NM_025399",957.100349493875,0.110252391746885,0.158682749999248,0.00303736059490157,0.165638113290163
"GBA2:NM_172692",2934.80900882692,0.253242547867452,0.116232211595584,0.00312714836765613,0.169934087176187
"VPS13A:NM_173028",1674.31775403363,0.0457970386769561,0.173312383645132,0.00314091423642703,0.17008326109045
"D030028A08RIK:NR_003293",260.236452212803,0.446551386590669,0.42504509858712,0.00315413124120967,0.170201774285276
"RHEB:NM_053075",952.594028648489,-0.346863423027524,0.151034188470982,0.00317698339880131,0.170837577678399
"TGFB3:NM_009368",2163.37927842792,0.259454904701269,0.167993129589856,0.00319042005254735,0.1709644189964
"RPS6KA1:NM_009097",6049.88629464428,-0.0691840924983918,0.10058468526993,0.00321655816185227,0.171768657826526
"SUZ12:NM_199196:NM_001163018",2786.97308642387,-0.12430252582829,0.16268693033913,0.00329824196860247,0.175523338970489
"SHMT1:NM_009171",317.95280805734,0.651134693894022,0.372405827594841,0.00332717768694478,0.176454753411061
"FUT7:NM_013524:NM_001177366:NM_001177367",582.441486779419,-0.0674971237639176,0.181665911768713,0.00335587367411013,0.17736711785117
"POLR3K:NM_025901",1168.39432966375,-0.291081698631749,0.16524277834681,0.00337392563267612,0.177712608495189
"ST13:NM_133726",2417.81290464292,-0.21257981631995,0.11486196616937,0.00339297856899388,0.178108293385315
"PSIP1:NM_133948",2699.90368666009,-0.204525144285183,0.114957432734896,0.00349403196288972,0.182791170451787
"AKAP8L:NM_017476",2542.49262413152,0.269451500798583,0.116956525638716,0.00353392284860403,0.183085574966337
"ARSK:NM_029847",316.497177410699,-0.238047229168693,0.25402085721294,0.00353453166367346,0.183085574966337
"TGS1:NM_054089",892.928722978711,-0.103862510592058,0.152095900340678,0.00353524922827501,0.183085574966337
"ETF1:NM_144866",3031.20446930213,-0.0391798137592286,0.110425767537746,0.00357604522589902,0.184339294216245
"PHF1:NM_009343",1778.01677457131,0.239440280610124,0.125959668535615,0.00358334661212166,0.184339294216245
"NUDCD1:NM_001113554:NM_026149",322.736449815278,-0.20766682008924,0.228698122520603,0.0036717374721894,0.188258885077405
"SFI1:NM_030207",887.65579911889,0.431617555246613,0.159883630592252,0.00368920411829399,0.188528103170964
"A430078G23RIK:NM_001033378",1566.13697393472,0.410480431175597,0.130554583865742,0.00380407437855495,0.191938841243447
"CCDC88C:NM_026681",7185.63457974045,0.450394920267896,0.137391162051515,0.00378612109044128,0.191938841243447
"NFKBIL2:NM_183091",608.063008758573,0.313863767245658,0.179372005794696,0.00381813155327792,0.191938841243447
"PRKACB:NM_001164198:NM_001164199:NM_001164200:NM_011100",13088.3256538563,-0.292624658064445,0.124063199200083,0.00381563329963737,0.191938841243447
"TCEB1:NM_026456",293.543311465941,-0.490459120881922,0.251115128195958,0.00381669430277402,0.191938841243447
"CCND3:NM_001081636:NM_001081635:NM_007632",3719.85809067505,0.153508479506971,0.106863972846026,0.00386962090242723,0.192644707700514
"DGKZ:NM_138306:NM_001166597",12997.1370908175,0.274610568387475,0.104444028404155,0.00384946011234866,0.192644707700514
"TPP2:NM_009418",3182.24299188941,-0.160556830965718,0.145574664502802,0.0038680866637177,0.192644707700514
"TBC1D10C:NM_178650",9600.39189974204,0.148959230917489,0.0998159257935777,0.00393487901124651,0.195263626304075
"DPP4:NM_010074:NM_001159543",6733.14268614071,0.276030799931208,0.102004918019534,0.00398921305427686,0.196694968264073
"NUFIP2:NM_001024205",3108.64615822149,-0.107526869727671,0.185534574165843,0.00398458349126524,0.196694968264073
"ORF61:NM_001003949",5309.74772631682,0.35139814676086,0.119228283806765,0.00404894007288625,0.198140768599388
"SH3BGRL:NM_019989",1659.20968588327,-0.352349178398798,0.263053290059812,0.0040656077918425,0.198140768599388
"TMOD3:NM_016963",3394.80996204909,-0.20533423915516,0.118055612881583,0.00403271170481154,0.198140768599388
"TMSB10:NM_001039392:NM_025284",1877.55419260545,-0.614936354717556,0.181937572176834,0.00406989073064251,0.198140768599388
"RABGAP1L:NM_001038621:NM_013862",2409.26110091271,-0.0537259264888161,0.15533616076981,0.00413518708140321,0.200650055345497
"SKIV2L:NM_021337",4682.63635741347,0.20584129581738,0.112265543992272,0.00414743521384135,0.200650055345497
"SMG1:NM_001031814",10025.9507769945,0.174060555174149,0.115894364233561,0.00417488820357223,0.201347030142907
"2500003M10RIK:NM_023215",5054.45476106937,-0.089313687200586,0.122140180961821,0.00419949425468011,0.201902787640119
"AZIN1:NM_001102458:NM_018745",1142.70613788069,-0.127342863139666,0.142959550304598,0.00421877069787092,0.202199652733671
"ROMO1:NM_001164216:NM_001164217:NM_001164215:NM_025946",678.073126302787,-0.528035923190942,0.183035036108418,0.00432113476038181,0.206464621538614
"PCM1:NM_023662",1693.71337385393,-0.10200452162936,0.191614420715776,0.00437551502561905,0.20841766478512
"FAM129A:NM_022018",6329.11591125072,-0.379857833518937,0.122358245042943,0.00448370071515448,0.21082774777093
"GRIK5:NM_008168",392.830285520437,0.628787418535506,0.21107492316047,0.00450377972579238,0.21082774777093
"HUWE1:NM_021523",14977.3388818814,0.163424446947255,0.0903417857437252,0.00450513243583357,0.21082774777093
"RASSF3:NM_138956",671.445181569766,0.273849906258099,0.1825280355171,0.00449213039995413,0.21082774777093
"RPTOR:NM_028898",3153.45437381397,0.275062732231617,0.116656644279345,0.00450807728662002,0.21082774777093
"TBC1D15:NM_025706",1100.9935924499,-0.26354027469366,0.188953091941988,0.00448105953472274,0.21082774777093
"GMFB:NM_022023",2778.01925600715,-0.103448075393808,0.156509022309064,0.00467514211220413,0.217097555779171
"PSTPIP1:NM_011193",1580.19611747465,0.0500766119880027,0.134797546759103,0.00466845904387431,0.217097555779171
"SOX4:NM_009238",37865.8562529914,0.270771769604575,0.0997822111998911,0.00469841143201212,0.217097555779171
"SUB1:NM_011294",1064.44637344908,-0.658117820362263,0.263846772252982,0.0046853527661967,0.217097555779171
"LIMS1:NM_026148",4588.62381924338,-0.218942643090247,0.141766933760613,0.00478352146536967,0.217770167478024
"OTUD4:NM_001081164",3277.35471373105,-0.0611083514829299,0.131942009876563,0.00476234695932417,0.217770167478024
"PRR7:NM_001030296",718.865058337391,0.48822450314112,0.208752768721541,0.00474660163270401,0.217770167478024
"SP4:NM_001166385:NM_009239",2485.02215251995,-0.234416386976826,0.148555542349137,0.00478048855564706,0.217770167478024
"ST8SIA1:NM_011374",3028.35805706376,-0.333676900268698,0.138811675142051,0.00478127581300978,0.217770167478024
"CD3G:NM_009850",4022.67545940191,-0.630776106707016,0.192913708063714,0.00488073402314724,0.221542259350681
"ZMPSTE24:NM_172700",1032.38799739778,-0.214926343769431,0.145682273621549,0.00492842809614356,0.223051116738368
"CEP350:NM_001039184",4900.8503101584,-0.0052615067846475,0.108882303334074,0.00494523320987383,0.223157263532113
"CAD:NM_023525",2465.96898320375,0.508861107270701,0.233636883281024,0.00500279287285451,0.225096508474529
"ANKS1:NM_181413",4168.83103725119,0.414763404494126,0.129478280253775,0.00509169472523535,0.228430595042318
"PGM2L1:NM_027629",1595.5666948446,-0.391509988862126,0.206866555087387,0.00511155316221097,0.228656811456237
"IPO4:NM_024267",1464.31517728856,0.393765939829306,0.255053132719806,0.00524733680710044,0.23270732455167
"ZFP120:NM_023266:NM_181266",333.206684870909,-0.0576268020306675,0.225939405802136,0.00523586415355441,0.23270732455167
"ZFP800:NM_001081678",1020.60058224094,0.00191784113902278,0.171924944037006,0.00521919854937487,0.23270732455167
"ATP5E:NM_025983",1640.71817515739,-0.413569762844526,0.127972420277301,0.00526780069937346,0.232945467602953
"EZH2:NM_007971:NM_001146689",1520.86656981861,-0.236061891007389,0.134615041888039,0.00529719289240626,0.233575936881445
"SFRS14:NM_001168290:NM_172755",2706.9615597771,0.26356843008102,0.1128401059367,0.00531932830217789,0.233883742699463
"NFAM1:NM_028728",562.403667256586,0.285872269321396,0.185591227624626,0.00540233053365922,0.236187442283181
"ZFP53:NM_013843",861.997209150283,-0.277604588135549,0.175074486881578,0.00539775599124213,0.236187442283181
"COX6A1:NM_007748",2690.9045614607,-0.418945216806799,0.130049988259583,0.00542357074902141,0.236446235507479
"ZFP260:NM_011981",1481.78139430383,-0.230857416080337,0.177940965882093,0.00545818639706039,0.237285044129107
"RPS6KB1:NM_001114334:NM_028259",1108.32388910087,-0.0146357438125509,0.144992536685136,0.00549386796677349,0.238165349244987
"CHM:NM_018818",700.879828029967,-0.169563783431968,0.238401097577917,0.00558048614972246,0.238336263338654
"H6PD:NM_173371",5175.03093772087,0.193464672004788,0.102374967036227,0.00559625281682717,0.238336263338654
"LENG8:NM_172736",8419.89933635,0.424041825569266,0.140874005429099,0.00559235439280138,0.238336263338654
"NDUFAF4:NM_026742",251.986181415388,0.170905357933955,0.263273464336244,0.00559918889693346,0.238336263338654
"SLC7A8:NM_016972",956.058496191222,-0.540171758806134,0.169927375206244,0.00560591353540668,0.238336263338654
"TMC4:NM_181820",95.8339136174822,0.999210732912851,0.406986320518478,0.00557047808578094,0.238336263338654
"VASN:NM_139307",3011.66626346539,0.52330831444171,0.16716308165555,0.00554322770082551,0.238336263338654
"BCAM:NM_020486",828.658445579919,-0.469672662747986,0.19608692107453,0.00570198515531937,0.239999250489466
"ERLEC1:NM_025745",796.149598705028,-0.495507923685383,0.191080008620296,0.00566336970828616,0.239999250489466
"HSPA4:NM_008300",4171.37927185413,-0.0436056278185956,0.107682408945474,0.00570723287304051,0.239999250489466
"SPNS2:NM_153060",140.791531557796,0.5138723478091,0.33829541767476,0.0056812643523828,0.239999250489466
"EPM2AIP1:NM_175266",1666.41329669897,0.174671514117442,0.125808632168173,0.00576072843935285,0.240284654066304
"MLL2:NM_001033276",28107.7884559268,0.396239358956566,0.137088408677569,0.00573777546819376,0.240284654066304
"NF1:NM_010897",1360.82714910831,-0.0280100394172982,0.148688377689203,0.00574660250967739,0.240284654066304
"NCL:NM_010880",6659.93726562234,-0.237108086749852,0.116353564622831,0.00578600115459774,0.240688290617
"ADRBK1:NM_130863",31112.1385518525,0.207610941417188,0.112697644085857,0.00584625066732258,0.2423236054401
"ARL6IP6:NM_022989",1071.70809086578,-0.324214742834141,0.145583488912976,0.00586931680541034,0.2423236054401
"CAPN1:NM_007600:NM_001110504",5948.31804519536,0.00468736137578782,0.0996715022535508,0.00587241809334526,0.2423236054401
"PPP1R9B:NM_172261",17468.1953748652,0.177549633472889,0.0906259494405607,0.00591708505637509,0.243515663133431
"LNPEP:NM_172827",4146.22997636768,-0.11161547329004,0.171798121754711,0.00597874120852026,0.245398704976312
"ACBD5:NM_028793:NM_001102436:NM_001102437:NM_001102438",796.730477939617,-0.243008884360272,0.16808069855702,0.00613590054993318,0.249996392272528
"NM_001163009:NM_001163009:NM_026910:NM_001163007:NM_001163008",2935.28183970985,-0.30336868896349,0.119541346261312,0.00611645672403346,0.249996392272528
"PITPNM1:NM_001136078:NM_008851",14129.9520740868,0.354066475051751,0.136123079235093,0.00613935285889252,0.249996392272528
"PRKCA:NM_011101",5439.17191986836,-0.18974223332332,0.148792871603154,0.00627951023017046,0.253813934198194
"SSBP4:NM_133772",1867.08158432052,0.0911373097888852,0.138991184078717,0.00628244170697273,0.253813934198194
"TSPAN2:NM_027533",2063.04371913365,-0.0857638318915415,0.184778010397476,0.00625850493213445,0.253813934198194
"LIMD2:NM_172397",24357.9896871467,-0.0334724806335866,0.105227633542062,0.00636169919746633,0.255677353423171
"NR_028427:NR_028427",498.601839005264,0.578257390061273,0.196907088247065,0.00635301239496624,0.255677353423171
"NPEPL1:NM_213733",2393.5841056579,0.28403024957344,0.125569046855299,0.00638619534021265,0.255995201780524
"1110004F10RIK:NM_019772",1263.64652883618,-0.308376827521435,0.147399703754558,0.00646336863915279,0.257435511484674
"PANK3:NM_145962",2264.11721224923,-0.120387797134439,0.19339904167557,0.00647216862930432,0.257435511484674
"SLC25A45:NM_134154",2116.11290369958,0.278723024877332,0.12881032944335,0.00645188992093332,0.257435511484674
"MADD:NM_145527",9004.65127784858,0.0525323549617374,0.100628474164428,0.00659155875533439,0.261510350311248
